Domanda,Testo,Stralcio,Repertorio
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",un-bravo-ragazzo,un-bravo-ragazzo,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","1-persona che rispetta e 
guarda-sua-condanna","1-persona che rispetta e 
guarda-sua-condanna",SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",parla-bene,parla-bene,GIUDIZIO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",boh ! bravo-ragazzo,boh ! bravo-ragazzo,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","direi 1-persona corretta e che si-impegna nelle sue-cose 
","direi 1-persona corretta e che si-impegna nelle sue-cose 
",OPINIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",bravo,bravo,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",buon-comportam,buon-comportam,GIUDIZIO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","bravo-ragazzo sempre-comp-bene sempre-risp-regole
","bravo-ragazzo sempre-comp-bene sempre-risp-regole
",VALUTAZIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",credo non-facile-giudic quando una signora o signorina ti possa vedere qua quindi una-Donna E-diff-t-giud-bene ,"credo non-facile-giudic quando una signora o signorina ti possa vedere qua 
",COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",credo non-facile-giudic quando una signora o signorina ti possa vedere qua quindi una-Donna E-diff-t-giud-bene ,"quindi una-Donna E-diff-t-giud-bene 
",GENERALIZZAZIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-so,non-so,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",dovra-conoscermi per giudicarmi,dovra-conoscermi per giudicarmi,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",per-me normale,per-me normale,OPINIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","oltre-ad essere un cittadino che 
svolge-suo-dovere nn-ved-pr-rig-s-sess
","oltre-ad essere un cittadino che 
svolge-suo-dovere nn-ved-pr-rig-s-sess
",SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",credo che pensano-positivo,credo che pensano-positivo,OPINIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","io penso-che lei pensa-che sono-un-criminale e allo-stess-tempo che sono straniero e lontano-da-mia-famig
","io penso-che lei pensa-che sono-un-criminale e allo-stess-tempo che sono straniero e lontano-da-mia-famig
",OPINIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-so-rispondere,non-so-rispondere,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-ho-la-risposta,non-ho-la-risposta,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",mi-descrive come-vuole non-mi,mi-descrive come-vuole non-mi,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","penso-che lei crede che sono-un-criminale , nello-stesso momento sono lontano-da-famigl e in-particolare dalla mamma 
","penso-che lei crede che sono-un-criminale , nello-stesso momento sono lontano-da-famigl e in-particolare dalla mamma 
",OPINIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",che sono un soggetto sbagliato,che sono un soggetto sbagliato,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","che fosse un-soggetto salvabile tramite qualche struttur-competent che sia in-grado-di designare un progetto-rieducat 
","che fosse un-soggetto salvabile tramite qualche struttur-competent che sia in-grado-di designare un progetto-rieducat 
",DESCRIZIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",mi-vedono come 1-persona straniera,mi-vedono come 1-persona straniera,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",un-pane-per-loro,un-pane-per-loro,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",voglion-conoscerc-be,voglion-conoscerc-be,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",vogliono-conoscere la-mia-verita,vogliono-conoscere la-mia-verita,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",mi-guard-in-mod-brut,mi-guard-in-mod-brut,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",mi-guarda-con-modo ( parolaccia ),mi-guarda-con-modo ( parolaccia ),COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",le persone normali,le persone normali,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","si , lo-stesso-pensiero asino","si , lo-stesso-pensiero asino",COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",nn-fan-nie-qll-penso,nn-fan-nie-qll-penso,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",solo-lui deve sapere cosa-fare,solo-lui deve sapere cosa-fare,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","non-lo-so ,perche nn-riesc-legg-n-ment della-gente 
","non-lo-so ,perche nn-riesc-legg-n-ment della-gente 
",NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",cerco-di-capirla ma-non-ci-riesco,cerco-di-capirla ma-non-ci-riesco,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",dicono che sono brava e che non-ho-rapporti,dicono che sono brava e che non-ho-rapporti,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",che sono buona,che sono buona,GIUDIZIO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",pensa male,pensa male,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-so,non-so,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",un cretino,un cretino,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",normale,normale,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",che sono tranquilla,che sono tranquilla,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","questo non-lo-so penso-che ognuno ha il suo-modo-di-pensare , io non-ho-mai-av-prob con un-operatore del-genere ",questo non-lo-so,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","questo non-lo-so penso-che ognuno ha il suo-modo-di-pensare , io non-ho-mai-av-prob con un-operatore del-genere ","penso-che ognuno ha il suo-modo-di-pensare , io non-ho-mai-av-prob con un-operatore del-genere 
",COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",bene,bene,GIUDIZIO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-lo-so,non-lo-so,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",dovreb-ess-corrett,dovreb-ess-corrett,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",questi se-ne-fregano di-noi,questi se-ne-fregano di-noi,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",penso-che nn-abbiano-pregiud del-genere,penso-che nn-abbiano-pregiud del-genere,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",normale come-tutti,normale come-tutti,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-posso perche c-E-razzismo,non-posso perche c-E-razzismo,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",penso-che sono-visto come diverso,penso-che sono-visto come diverso,OPINIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",non-lo-so,non-lo-so,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",come 1-pers-ha-sbagl,come 1-pers-ha-sbagl,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",questa E una-cosa semplice,questa E una-cosa semplice,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",come 1-pers-ha-sbagl,come 1-pers-ha-sbagl,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",come 1-persona-umana,come 1-persona-umana,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",uguale,uguale,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",spazzatura,spazzatura,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",un extracomunitario in-piu,un extracomunitario in-piu,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",dice se-sei-in-salute o no,dice se-sei-in-salute o no,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","nervosa
da-quando sono-stata in-isolamento per la scabbia si-sono comportati-male con-me",nervosa,SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","nervosa
da-quando sono-stata in-isolamento per la scabbia si-sono comportati-male con-me","da-quando sono-stata in-isolamento per la scabbia 
",SPECIFICAZIONE
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","nervosa
da-quando sono-stata in-isolamento per la scabbia si-sono comportati-male con-me",si-sono comportati-male con-me,COMMENTO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",come una buona-persona,come una buona-persona,GIUDIZIO
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","1-persona-norm , educata e gentile","1-persona-norm , educata e gentile",SANCIRE LA REALTÀ
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",nn-voglio-dar-spieg,nn-voglio-dar-spieg,NON RISPOSTA
"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?","cosa-vuol-dire questa domanda 
nn-pens-nie-partic
","cosa-vuol-dire questa domanda 
nn-pens-nie-partic
",NON RISPOSTA
