Domanda,Testo,Stralcio,Repertorio
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"primo io non ho commesso nessun reato, qui noi stranieri viviamo in italia. Qui c'è sempre razzismo in particolare il governo vuol dire contraffare la cosa contro varie persone in particolare gli stranieri",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"che ha seguito il proprio volere e l'amore la vita dimenticando la morte e ""se voleva dio di indicarmi la strada giusta e allontanarmi dal peccato amen",,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"che ha seguito il proprio volere e l'amore la vita dimenticando la morte e ""se voleva dio di indicarmi la strada giusta e allontanarmi dal peccato amen",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"la mia risposta è la seguente: non ho venduto droga e sono stato condannato ingiustamente per direttissima e senza droga, sono semplicemente arrivato nel posto sbagliato nel momento sbagliato; per questo motivo non posso nessuno anche se sono stato tossicodipendente e
alcoldipendente fino l anno 90",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,mi hanno accusata per la stessa persona stavo a lavorare in nero dopo la persona mi stava ad accusare io sono senza motivo finito in carcere,,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"mi dispiace le persone che sbagliano per lo stesso motivo, ma chiedetelo a loro perché fanno così",,NON RISPOSTA
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrivo una persona lo stesso reato stato commesso io come la mia situazione. Per io me sento una colpa di quello che è fatto e penso para lui,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrivo la persona lo stesso reato anche me come una persona che ha sbagliato,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,darei un buon consiglio,,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,una persona,,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,imputato,,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,una persona nella sua vita è nella giustizia,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,per sbaglio,,GIUSTIFICAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,mi dispiace,,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,dovrebbe migliorare e non fare mai più ciò che ha fatto,,PRESCRIZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"secondo me, la persona che ha commesso lo stesso reato è inconcepibile non deve lo stesso sbaglia un'altra volta",,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"secondo me, la persona che ha commesso lo stesso reato è inconcepibile non deve lo stesso sbaglia un'altra volta",,PRESCRIZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"credo sia una persona sta commettendo un grave errore e, a causa del quale un giorno finirà come me",,OPINIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"credo sia una persona sta commettendo un grave errore e, a causa del quale un giorno finirà come me",,PREVISIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"non lo so, penso che tutti facciamo errori, ma io ne faccio sempre",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,ci sono due maniere di chiarmarli: la prima delitto per caso; la seconda essere abituati al tipo di delitto,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,non è normale,,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,che non è normale,,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"dipende dalle persone che l'hanno commesso, potrebbero essere le persone con difficoltà economiche, le persone che lo fanno come lavoro oppure i tossicodipendenti",,POSSIBILITÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"lo descrivo innocente, che 3 grammi di hashish ti fanno entrare in prigione, e questo si considera giustizia",,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"lo descrivo innocente, che 3 grammi di hashish ti fanno entrare in prigione, e questo si considera giustizia",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,per me è una cosa normale,,OPINIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"ci sono commesso lo stesso è stato imputato, ha passato 4 mesi di prigione e io ho 11 mesi di prigione, so che ho sbagliato ma le miei condizioni mi hanno spinto a prendere una decisione sbagliata",,DESCRIZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"ci sono commesso lo stesso è stato imputato, ha passato 4 mesi di prigione e io ho 11 mesi di prigione, so che ho sbagliato ma le miei condizioni mi hanno spinto a prendere una decisione sbagliata",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,lo descrivo come una persona che ha dei problemi famigliari o soffre di una malattia psichica,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,non lo so,,NON RISPOSTA
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"ero in un età motlo piccola avevo 18 ani e ora ho capito se dio vuole, quando uscirò non tornerò a questi problemi",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,perché ero piccolo di età quando sono entrato in prigione dopo ho capito cosa vuol dire spaccio di droga,,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,descrivo la persona lo stesso reato dicendo che è una persona senza mente,,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,mi allontano da questa strada,,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"ci sono commesso lo stesso e io sono entrato in prigione per la prima volta, vivio in italia perché mi piace",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"una persona reato ha passato solo 3 mesi in prigione, invece io devo ancora rimanere",,SPECIFICAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,non lo so,,NON RISPOSTA
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"in realtà le dico di essere paziente, la pazienza è la chiave dell'uscita",,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,povero,,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"è una cosa che fa male, una cosa ingiusta",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"la persona che ha commesso lo stesso reato che è stato imputato, che anche lui è una pesona abbandonato o sfortunato come me",,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,lo descrivo che ha commesso e non sapeva quale fosse la punizione,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"la persona che ha commesso lo stesso reato simile al mio, vedo questa domanda che quando ho commesso questo reato non ero cosciente ero sotto effetto dell'alcol perché io non rubo",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"che innocente ""quindici grammi di hashish e sono qui in prigione, questa è una cosa impossibile""",,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"che innocente ""quindici grammi di hashish e sono qui in prigione, questa è una cosa impossibile""",,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,la legge sopra tutti giustizia giustizia,,COMMENTO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,penso che questa persona che ha commesso è stato imputato ch anche lui soffre di povertà,,OPINIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,rispondo così,,NON RISPOSTA
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,lo descrivo come una persona che ha dei problemi famigliari,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"questa persona è stata accusata per ciò che ha fatto, forse perché le condizioni di vita sono durissime",,GIUSTIFICAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,per me non ci nessun pregiudizio alla altre persone,,OPINIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,una persona come tutte le altre,,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"che è una ingiustizia perché non ho, mi hanno semplicemente preso 2 volte senza documenti, ho sempre lavorato",,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"non si descrivere una persona che non si conosce, il reato da me commesso non è una buona azione, perciò si può essere processati",,NON RISPOSTA
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"non si descrivere una persona che non si conosce, il reato da me commesso non è una buona azione, perciò si può essere processati",,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,è una persona abituata a commettere errori,,SANCIRE LA REALTÀ
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,normale,,GIUDIZIO
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"io credo che sia normale fino a tre volte, dopo tre volte non credo che sia normale",,OPINIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,una persona,,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,"non sono o descrivere le persone che hanno fatto quello che ho perché ognuno ha le sue ragioni, ma posso parlare per me: una persona debole che si è lasciata minacciare per fare questo tipo di lavoro - trasportare droga - e allo stesso tempo forte perché per la vita delle mie figlie sono capace di tutto",,GENERALIZZAZIONE
Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,che è un'ingiustizia,,COMMENTO
